type,1,2,3,4,5,6,7,8,9,10
attack,0.0,0.9999992,1.826031e-14,1.0,5.4753997e-05,1.5222813e-11,0.9999949,1.0,3.0764191e-18,3.3340687e-22
attack,7.394722e-38,1.399075e-38,2.8723237e-32,0.0,1.0,1.0,1.0,0.0,1.0,1.0
attack,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
attack,9.127838e-18,1.0,7.2297936e-30,1.0,3.479743e-10,1.0570873e-26,1.0,1.067789e-37,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,3.5993657e-38,0.0,0.0,1.0,0.0,7.476776e-32,1.0,1.0,1.0
attack,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
attack,0.0,1.0,1.0,0.0,3.870922e-30,2.0287686e-28,1.0,4.7509957e-36,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0478314e-37,0.0
attack,8.968381e-25,1.1152243e-28,1.0,3.508331e-26,1.0,1.0,1.2233613e-24,1.0,1.0,0.00021877885
normal,0.0,0.0,0.0,0.0,2.0650272e-30,0.0,0.0,0.0,0.0,0.0
normal,0.0,4.0394643e-27,0.0,5.349215e-35,2.2043546e-32,0.0,0.0,0.0,0.0,0.0
attack,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
attack,0.0,2.4589083e-26,2.620211e-34,1.0,2.6068428e-33,1.0,1.0,0.0,0.9999986,1.0
normal,0.0,0.0,1.4222364e-29,0.0,2.4777526e-31,0.0,0.0,3.708751e-16,0.0,0.0
attack,0.0,1.0,1.0419033e-24,0.0,0.0,0.4130472,0.0,1.0,1.0,1.0
attack,1.0,0.0,0.0,1.0,0.0,5.3502356e-35,0.0,1.0,1.0,1.0
attack,0.0,2.0940631e-28,1.0,0.0,1.0,0.99998754,1.0,0.9999987,0.0,2.05006e-22
attack,7.838978e-38,1.0,1.9847021e-26,3.4019063e-20,1.0344651e-33,1.0,1.0,1.0,0.0,1.0
attack,6.1699075e-36,1.0,1.0,1.0,0.0,0.0,0.9999968,0.0,1.0,1.4318642e-32
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,6.1642265e-32,8.405072e-12,8.730903e-25,2.4875964e-13,2.649832e-35,1.5000322e-16,9.652584e-18,3.6122303e-21,6.678645e-21,4.8541574e-12
normal,0.0,2.7305343e-38,2.5677736e-37,0.9999988,2.4194958e-17,3.0094927e-09,1.9698235e-38,1.365338e-10,5.728954e-15,4.210516e-20
attack,0.0,1.0,1.29029e-16,0.0,0.0,1.0,1.0,0.0,1.0,1.0
attack,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
attack,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
normal,0.0,0.0,4.8576336e-37,8.717775e-36,8.8479985e-37,1.2131247e-37,0.0,5.7439963e-27,8.210043e-15,0.0
normal,1.4150496e-29,2.1578857e-26,9.363603e-18,9.612172e-24,6.835408e-36,1.6059328e-16,3.3611436e-13,0.00072288513,1.2040279e-38,6.044915e-22
normal,0.0,0.0,0.0,0.0,1.7479438e-32,0.0,0.0,0.0,0.0,0.0
attack,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,0.0,5.625027e-16,2.0203623e-24,4.059167e-23,1.8199112e-33,0.048701048,3.9188043e-13,5.87594e-12,0.0
normal,0.0,0.0,1.391122e-26,0.0,2.1500536e-20,9.698906e-33,2.8194182e-28,0.0,3.1036355e-26,6.8299286e-15
normal,2.3974402e-14,1.0019285e-22,0.0,1.2276285e-18,6.5417694e-16,0.0,2.1617373e-30,1.1676981e-20,5.6304655e-36,4.3178797e-23
attack,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
normal,0.0,4.5965685e-31,3.103537e-21,0.0,1.1164028e-14,1.4266784e-33,1.5164172e-13,2.9761744e-12,1.5152589e-34,6.143431e-16
normal,0.0,0.0,0.0,0.0,0.0,0.0,4.3731795e-38,0.0,1.3895603e-37,0.0
normal,7.3859094e-35,3.0455253e-24,1.4599398e-11,1.1068754e-12,8.445099e-31,5.30849e-23,8.575095e-09,2.805942e-13,1.2900459e-28,5.445778e-09
normal,1.7005382e-30,0.0,0.0,0.0,0.0,5.5702674e-27,0.0,0.0,0.0,0.0
attack,4.8054234e-28,4.5442854e-37,1.0,1.0,1.0,7.7301134e-31,1.0,1.3167195e-21,1.0,5.291413e-13
attack,1.1447077e-18,1.0,1.0588545e-27,1.0,4.4535643e-32,0.0,1.0,1.0,3.7269877e-17,1.0
attack,1.0,0.0,1.0,2.1497655e-21,1.0,2.1056364e-22,8.945728e-25,1.0,1.0,1.00293065e-29
normal,0.0,4.611694e-22,5.092266e-24,0.0,4.796119e-36,0.0,3.2400812e-37,3.6230322e-38,2.7575518e-15,1.6269598e-38
attack,1.3112102e-37,1.0,1.1365234e-18,1.0,4.3493992e-07,2.8331817e-16,1.0,1.0,1.0,3.2726658e-21
normal,1.7576784e-18,0.0,2.574536e-26,0.0,0.0,0.0,3.825679e-11,1.9012485e-35,0.0,1.2380803e-30
normal,1.2040331e-22,3.944018e-30,0.0,0.0,1.1824551e-34,0.0,0.0,0.0,0.0,2.4522462e-35
attack,0.0,0.0,1.0,1.0,3.4152654e-32,2.514751e-35,1.0,1.0,0.99927855,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4872199e-36
attack,0.0,1.0,1.0,6.890937e-21,1.0,4.0311098e-25,1.0291604e-31,0.9999982,1.0,6.412314e-28
normal,0.0,0.0,1.8450395e-27,0.0,0.0,8.9685753e-35,2.0926194e-34,0.0,0.0,0.0
attack,6.523299e-25,0.0,0.9999968,1.0,1.0,0.0,0.0,0.0,1.0,1.0
normal,0.0,2.664486e-37,0.0,0.0,0.0,0.0,2.8909038e-30,1.0328305e-37,0.0,3.2646922e-32
attack,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
normal,0.0,0.0,0.0,9.0466713e-29,1.8213553e-26,0.0,5.2538878e-33,2.8623424e-36,1.5751068e-37,1.720445e-31
normal,3.6116847e-33,1.0554098e-36,5.017361e-29,0.0,3.8469813e-25,1.4251354e-38,9.671745e-34,1.1164051e-25,0.0,4.343498e-25
normal,0.0,0.0,0.0,0.0,0.0,1.2036232e-24,1.8554457e-32,0.0,0.0,3.6274085e-27
normal,0.0,0.0,0.0,0.0,0.0,1.8982337e-35,0.0,0.0,3.3527184e-20,0.0
attack,3.0580557e-29,0.2588558,0.0,0.99998677,2.096493e-28,1.0,1.0,1.0,1.5150197e-37,1.7560475e-28
normal,0.0,0.0,6.440237e-35,0.0014843047,2.7432735e-29,0.0,7.44486e-20,0.0,2.3878408e-12,1.5523959e-09
normal,0.0,2.7789985e-38,0.0,0.0,0.0,0.0,1.7550318e-33,0.0,0.0,2.8548182e-21
normal,0.0,1.7271412e-36,7.4402984e-25,7.2906214e-35,7.747137e-26,8.277606e-34,3.3215103e-24,1.2028762e-37,1.2397641e-28,3.7712683e-38
normal,0.0,2.9159926e-36,0.0,2.9492401e-36,0.0,0.0,1.0279678e-23,0.0,0.0,0.0
normal,0.0,0.0,0.0,1.7905559e-32,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,1.0,0.0,0.98625463,1.0,2.4421535e-36,0.0,0.9973286,0.0,0.99850345
attack,0.0,0.0,0.9999999,0.0,1.0,1.0,1.07680655e-33,1.0,0.99997354,0.0
normal,5.5675627e-22,2.3257622e-37,4.094729e-26,0.0,4.383256e-28,1.821504e-23,0.0,0.0,1.8663706e-17,3.505402e-33
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8373017e-25,1.1649912e-23,0.0
attack,0.0,1.0,1.0,1.0,0.0,1.0,0.9999999,0.0,1.5184811e-35,0.0
attack,0.0,0.0,0.99999946,1.0,1.0,0.0,1.0,0.0,0.0,1.0
normal,0.0,0.0,0.0,6.554655e-17,4.6096734e-36,5.2923885e-33,0.0,0.003356278,0.0,0.0
normal,2.3334094e-33,2.2851742e-31,0.0,4.6112916e-36,5.1989878e-23,0.0,0.0,4.508292e-34,4.6454826e-32,0.0
attack,0.0,0.0,2.9009779e-12,1.0,1.0,1.0,0.9999861,1.0,0.0,9.414057e-20
attack,0.0,1.0,1.085781e-35,4.304033e-38,1.5380694e-35,1.0,1.0,0.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,2.7395604e-22,0.0,6.418618e-31,0.0,0.0
attack,8.360714e-28,0.0,1.0,1.0,1.0,8.938535e-24,1.0,1.31894215e-20,3.1663701e-34,1.0
attack,0.0,0.0,0.04426828,0.0,0.9999976,0.0,1.0,0.0,1.0,1.0
normal,0.0,8.947271e-31,0.0,8.0583995e-24,7.573123e-21,0.0,0.0,2.3695436e-38,1.1649035e-36,0.0
attack,0.0,1.0,1.0,1.0,6.2379403e-23,1.0,0.0,0.0,1.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0407425e-24,8.930753e-19
attack,1.7492325e-38,2.7246325e-32,6.376823e-35,1.820119e-26,1.0,1.0,1.0,0.0,1.0,1.0
normal,0.0,0.0,7.666205e-18,0.0,7.843965e-14,0.0,9.006827e-15,2.0053571e-18,8.657308e-18,5.63115e-22
normal,0.0,1.5778313e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,1.0,0.0,0.0,1.0,1.0,0.042054802,0.0,1.0,1.0
normal,1.6057862e-38,1.1513523e-05,0.0,6.8260337e-34,0.0,1.3682617e-23,0.0,0.0,0.0,2.681119e-27
normal,1.1922761e-32,3.6132511e-28,2.7699593e-31,0.0,0.0,1.1320576e-11,1.7508793e-18,0.9984112,0.0,0.0
attack,0.013816357,9.74929e-31,6.139659e-31,4.156719e-27,1.109688e-25,4.5580102e-33,1.2189978e-14,1.9234714e-10,1.1759434e-16,6.6827542e-06
normal,0.0,2.669584e-29,0.0,0.0,0.0,0.0,0.0,9.0924695e-31,1.0506387e-34,0.0
attack,0.0,1.0,1.9366331e-35,1.0,0.0,1.0,2.286178e-30,1.0,1.0,0.0
normal,0.0,0.0,0.0,0.0,3.2579144e-38,0.0,0.0,0.0,0.0,0.0
attack,0.0,0.0,7.373227e-07,0.80869657,1.8466523e-08,3.999965e-06,0.0,0.0,7.3611494e-07,3.5539148e-14
normal,0.0,4.634288e-28,5.5052345e-31,6.473291e-35,2.067466e-12,8.018028e-36,4.197476e-21,0.0,0.8832867,1.1431871e-14
attack,0.0,2.7598937e-26,1.0,2.085854e-33,0.99870753,1.0,1.0,1.0,1.0,0.995427
attack,1.0174398e-35,1.0,1.0771988e-37,1.0,1.0,7.860442e-32,1.0,0.0,3.5157746e-29,1.0
attack,9.156745e-19,3.5269014e-34,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
attack,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
attack,0.0,0.0,1.8992333e-35,1.0,1.0,0.0,1.0,1.0,1.0,0.0
normal,5.8674574e-36,0.0,1.2531478e-22,8.897155e-27,0.0,0.0,0.0,0.0,0.0,4.7858318e-35
attack,0.0,1.0,1.0,3.1105457e-26,1.0,1.0,2.2554095e-30,1.0,1.303223e-35,3.074475e-31
normal,0.0,0.0,0.0,0.4478887,6.830879e-34,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7799149e-36,0.0,0.0
normal,0.0,7.846996e-08,3.447328e-13,3.812044e-22,5.3535143e-08,6.355362e-33,8.515853e-06,0.0,4.8484254e-25,1.5066658e-33
attack,0.0,0.0,0.0,6.643126e-20,1.0,1.0,0.0,1.0,1.0,1.0
normal,9.798176e-22,7.127014e-33,2.0250134e-18,4.979351e-25,2.5749367e-20,0.0,7.904367e-11,9.149901e-34,6.3609762e-37,0.0
normal,0.0,1.9955977e-17,1.4286748e-10,8.6066617e-26,3.74065e-23,1.0038539e-35,5.04407e-38,0.0,0.0,1.2718806e-17
attack,7.226808e-17,2.6323143e-18,1.1975278e-16,0.00047808886,2.009793e-05,6.3631574e-06,0.0,0.0,3.408804e-07,0.0
attack,1.0,0.0,0.9998082,0.0,0.99999976,0.0,0.0,0.0,0.001537025,6.2872614e-06
attack,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
attack,0.0,9.277697e-34,1.0,4.7917676e-28,0.0,1.0,1.0,1.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,0.0,1.0,1.0,1.0,1.4477438e-06,1.0,3.0408416e-20,0.9872817,8.214027e-21
attack,0.0,0.0,0.0,0.9999738,4.521819e-16,3.011713e-14,4.3923138e-12,0.0,0.0,1.5566306e-12
normal,2.5522073e-37,5.188104e-07,6.787975e-24,2.2021818e-21,0.0,0.0,0.0,0.0,1.341968e-09,0.0
attack,1.0,1.0,0.0,1.0,9.267192e-19,0.0,1.0,0.0,1.2973499e-28,1.0
attack,1.3667816e-36,0.0,2.4609177e-25,1.0,1.0,1.0,1.0,0.0,1.0,0.0
attack,0.0,1.0,1.0,1.0,3.0724722e-37,1.0,0.0,1.0,0.0,1.8080075e-35
normal,1.9222552e-16,0.0,2.149309e-26,3.527972e-11,3.2450487e-10,8.075912e-16,7.119478e-28,4.7075648e-07,1.1863326e-10,0.00013363361
attack,0.0,0.0,0.99999726,0.0,1.0,1.0,1.0,0.0,1.0,0.0
attack,1.0,1.5431773e-19,3.6938166e-29,2.578808e-10,1.329958e-10,1.0,1.0,1.0,6.2397014e-08,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2504578e-32,0.0,0.0
attack,0.0,5.767588e-31,0.9999994,1.0,1.0,0.0,1.0,0.0,0.0,1.0
attack,0.0,0.0,2.2385386e-32,8.940823e-12,0.0,0.0,4.7294486e-18,0.0,2.7866624e-31,1.1906647e-36
attack,1.0,1.5781243e-24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
attack,1.0,3.2983553e-38,1.0,3.8196325e-27,0.9999994,1.7990832e-36,0.99999976,0.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,2.4276438e-22,9.2670025e-29,0.0,0.0,6.691857e-28,0.0
attack,5.695852e-23,0.0,4.708088e-06,1.0,1.0,8.5657403e-10,1.0,1.2780038e-32,1.0,1.0
attack,1.0,0.15059003,1.0,1.0,1.0,1.323177e-25,3.825727e-20,1.3709085e-26,0.99999964,1.6963916e-30
normal,0.0,0.0,0.0,0.0,7.367384e-30,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,9.842186e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,2.0807793e-37,0.0,0.0,6.9544085e-32,0.0,0.0,0.0
normal,0.0,5.1846935e-36,8.556203e-29,3.0077475e-17,1.6890342e-33,0.0,3.7125823e-11,2.4676245e-29,5.5238853e-34,0.0
normal,0.0,3.2494025e-29,2.5649455e-36,0.0,0.0,0.0,0.0,4.9316626e-38,0.0,2.4291433e-38
normal,0.0,1.5898285e-24,3.8522464e-21,1.3404043e-25,4.520457e-16,2.6273746e-36,1.1795058e-24,6.7362644e-29,6.707941e-33,2.2016715e-19
normal,0.0,1.7199961e-19,0.0,4.9493374e-13,4.2086254e-33,0.0,2.8843945e-22,0.0,2.2396302e-26,0.0
normal,7.415094e-14,7.59831e-33,2.758684e-18,0.0,9.9011396e-27,3.1460884e-23,4.3586678e-18,1.1389307e-28,2.5371095e-17,3.880315e-20
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8211455e-36
normal,1.3277972e-27,0.9979584,1.9845933e-10,0.9998625,1.4412223e-08,1.9956827e-12,1.0,1.0380481e-15,1.719018e-05,2.1604043e-07
attack,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
attack,0.0,0.0,1.0,9.764074e-37,1.0,1.0,5.943502e-31,1.0,1.0,0.0
attack,1.20798024e-11,5.3615705e-14,0.07111579,8.294146e-17,1.0,1.0,3.2054806e-18,1.0,0.9999999,6.836762e-29
normal,0.0,2.3535545e-37,1.6728957e-24,2.2983372e-26,1.1169387e-23,0.0,0.0,7.729221e-33,2.2511559e-29,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.12838776e-35,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
normal,0.0,0.0,0.0,0.0,2.048412e-28,5.028716e-32,0.0,0.0,0.0,1.9168531e-29
normal,1.0747173e-34,2.4878785e-30,0.0,3.0861014e-35,5.4019332e-36,6.665205e-29,3.6714866e-18,2.4621007e-25,2.9906204e-32,1.2615075e-15
attack,0.0,0.0,0.0,0.0,0.0,1.0,0.9999096,2.5453105e-17,1.0,0.9999997
attack,0.0,1.0,3.2166217e-29,1.0,0.0,1.0,1.8847164e-38,1.0,5.3892847e-25,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,5.449908e-11,0.0,4.3833982e-13,0.0,5.0481946e-10,0.0,1.3888304e-35,2.6447133e-34,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,2.4890753e-37,0.0,4.6543268e-35,0.0
attack,0.0,0.99281114,0.0,9.9199595e-21,0.9999976,0.0,0.0,0.00019362569,0.9999994,1.0
attack,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.4233475e-17,1.442354e-36
attack,0.0,0.9999064,0.0,0.0,6.07261e-07,0.0,0.0,0.98460567,0.9988476,7.719235e-06
attack,0.0,0.9999877,4.974886e-19,0.93728566,0.0,0.9787127,0.0,0.0030124784,9.294944e-35,5.677172e-24
attack,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9999995,0.9999949,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,6.9396743e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.147865e-27,0.0
attack,0.0,6.947732e-23,0.0,1.0,0.0,1.0,1.0,1.0,1.02596836e-07,1.0
attack,1.0,0.0,1.0,1.0,1.0,1.5164813e-16,1.0,3.413351e-17,2.028473e-37,2.0664477e-28
normal,0.0,2.6923262e-31,0.0,3.5413466e-38,0.0,2.3049878e-30,1.3227245e-30,0.0,0.0,0.0
attack,0.0,1.0,3.6098885e-21,1.0,1.0,1.0234769e-36,0.0,0.0,1.0,1.0
attack,3.5266943e-37,1.0,8.027752e-23,9.9940176e-30,1.0,3.258177e-22,1.0,0.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,1.0,0.0,1.0,1.0,0.0,5.1335196e-38,1.0,1.0491238e-36,1.0
attack,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
normal,0.0,0.0,0.97961354,2.3791934e-20,8.4045354e-10,0.0,2.2353851e-10,2.1825927e-38,1.2997212e-15,2.8146664e-07
attack,0.0,0.5363431,0.0,2.990956e-10,0.0,0.9999703,8.582802e-24,0.99827635,0.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,1.0,0.0,4.335549e-34,1.3569835e-36,1.0,0.0,0.99999976,0.9999877,8.3385666e-38
normal,0.0,0.0,8.9517884e-36,0.0,0.0,9.388778e-34,0.0,5.65874e-35,0.0,0.0
attack,1.0519379e-08,1.0,1.0,1.1491191e-31,0.0,1.0,1.0,1.0,0.0,1.5504334e-36
normal,0.0,9.706259e-28,0.0,7.709864e-28,3.272038e-38,1.935365e-14,0.0,9.845095e-35,6.3875468e-24,2.0867321e-38
normal,0.0,0.0,0.0,0.0,0.0,0.0,2.2711673e-29,2.8611e-27,0.0,0.0
normal,0.0,0.0,3.5912758e-22,2.528982e-14,9.50263e-21,2.2269122e-25,7.9035544e-18,6.18486e-32,3.0824181e-28,9.704196e-26
attack,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7.565323e-37
normal,0.0,0.0,0.0,0.0,0.0,0.0,1.2495289e-38,0.0,6.649901e-26,0.0
normal,5.3159447e-24,0.0027033389,0.0,5.9664987e-36,9.4641215e-17,0.0,0.0,1.2818375e-38,5.992499e-22,0.0
attack,0.0,1.0,1.0,0.0,0.99997866,0.0,1.0,0.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,2.2786722e-23,0.0,2.7731374e-34,0.0,0.0
normal,2.4401502e-22,9.4387324e-26,5.9045696e-22,9.815309e-11,1.7783069e-28,7.7102317e-13,3.9500107e-15,5.807707e-30,0.0,0.0
normal,0.0,0.0,1.1806831e-35,0.0,2.3542831e-36,0.0,2.3172099e-35,3.1000645e-32,0.0,3.1005684e-35
attack,8.753707e-19,0.0,1.0,1.8748246e-19,5.0601745e-26,1.0,1.0,1.0,1.0,0.0
normal,1.866038e-30,1.136597e-18,0.0,3.6611004e-15,5.3699584e-38,1.196295e-16,4.4657596e-33,0.0,6.59468e-33,0.0
attack,0.0,5.4043298e-34,6.7323236e-32,1.0,1.0,1.0,1.0,1.0,0.0,0.0
attack,0.0,0.0,9.1480746e-29,4.38886e-36,1.0,0.6218091,1.0,0.0,0.99999976,0.99999976
normal,0.0,1.5385088e-36,4.361484e-38,0.0,5.1050756e-27,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,1.4279435e-38,0.0,0.0,1.829946e-37,0.0,0.0,4.9349033e-29,3.5065943e-32
attack,3.6970758e-35,3.1240232e-12,1.0,5.4022884e-08,1.9923505e-24,5.462111e-20,9.982534e-33,0.0,4.84083e-06,0.0
attack,1.7303774e-23,1.0,1.8502802e-38,1.0,0.9999646,2.7462382e-28,0.96823514,3.6191047e-33,1.0,2.1087214e-31
attack,0.0,1.0,8.2983023e-22,3.0479265e-12,1.0,5.779431e-33,1.0,1.0,0.0,1.0
normal,1.1587182e-18,0.0,3.960245e-20,0.0,0.0,9.1858624e-32,1.4197111e-13,1.050034e-11,1.3710302e-24,4.7117684e-24
attack,2.1500174e-38,0.0,1.0,7.486613e-27,1.0,6.7250116e-31,1.0,1.0,1.9480516e-27,1.0
attack,0.0,1.0,0.99999976,0.992785,0.0,0.0,5.147161e-33,0.0,0.9559561,0.9998481
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,3.0497446e-32,0.0,4.5383053e-31,0.0,1.5863487e-12,0.0,6.025774e-25,0.0,3.1926834e-38
attack,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
normal,0.0,0.0,0.0,1.6613667e-38,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.8301214e-36,1.381254e-35,4.533548e-23,0.0,0.0,0.0,9.438693e-34,0.0,0.0,1.6409967e-38
attack,6.207106e-23,1.0,0.9996215,5.4222554e-11,1.0,0.0,1.0,1.6018213e-31,3.8194034e-25,1.0
normal,0.0,0.0,3.9536728e-38,0.0,0.0,0.0,2.0280706e-37,0.0,8.88534e-37,0.0
normal,0.0,0.0,1.4454782e-27,0.0,0.0,4.0997587e-35,0.0,3.5953898e-36,0.0,2.430155e-37
attack,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
attack,0.0,9.377842e-08,0.9999464,9.3653653e-38,0.0010676682,3.7843278e-29,0.0,0.08801249,0.0,0.99733245
normal,2.5406096e-14,0.9985417,0.0029603243,7.555683e-07,0.9989251,1.0,3.536195e-05,1.5347505e-11,5.6192692e-27,0.0005416572
attack,0.0,5.2885017e-30,0.9998871,1.0,0.0,0.0,1.0,0.9999995,0.0,0.9956216
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.475817e-35,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,8.755642e-12,2.1239792e-24,7.112592e-18,2.3446515e-26,6.796399e-12,1.4738496e-05,0.000107474494,5.732162e-13,8.591935e-18,1.3918907e-20
attack,0.0,0.99999547,3.3853764e-34,0.0,0.0,0.99997497,0.9353596,0.9999956,1.0,0.0
normal,3.0299656e-37,0.0,3.5827e-35,0.0,1.3393245e-27,0.0,0.0,0.0,4.433638e-06,0.0
attack,0.0,1.0,0.0,0.0,0.0,0.0,0.9992502,1.0,0.999966,0.76959467
normal,3.2815541e-21,6.3307346e-09,0.99940705,5.575434e-08,0.096907705,3.1556792e-31,0.99987733,0.037046462,3.8945996e-05,3.170894e-32
normal,0.0,0.0,3.7295704e-35,9.047767e-31,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,1.992895e-34,2.8737505e-23,0.9973551,3.244035e-13,1.9737196e-38,3.481715e-06,2.538621e-31,0.0,0.99255526
normal,0.0,0.0,0.0,9.08216e-34,0.0,0.0,0.0,0.0,0.0,0.0
attack,9.603657e-34,5.689594e-17,1.0485533e-18,6.0141204e-21,0.89219564,5.634492e-18,2.8896293e-27,3.3445353e-32,4.9138773e-05,1.9231062e-12
normal,2.0608318e-31,3.5464531e-25,9.303803e-07,8.056716e-11,3.0888511e-24,0.0,3.5848403e-12,7.219892e-17,2.7933085e-20,0.99056435
attack,0.0,0.99997985,0.0,0.99998534,0.99999756,1.1831445e-28,0.0,0.0,0.99998873,0.99999964
attack,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
normal,2.0568434e-11,0.0,6.7790585e-21,2.1494762e-38,0.0,2.8254885e-22,0.0,0.0,0.0,0.0
normal,0.0,1.5436382e-32,0.0,7.45771e-27,0.0,2.3110858e-33,0.0,0.0,0.0,0.0
normal,3.0059268e-30,0.0,1.6939977e-24,0.0,4.3828148e-16,1.8490526e-38,1.9095748e-16,1.959359e-33,4.581743e-30,1.1775232e-24
normal,0.0,8.728548e-38,2.3824496e-31,0.0,0.0,2.2063423e-30,0.0,0.0,8.226604e-28,7.758363e-29
normal,0.0,9.466074e-24,0.0,0.0,3.3952943e-35,0.0,0.0,0.0,0.0,0.0
attack,0.99880904,0.0,0.99999094,6.221113e-07,0.9999547,0.0,0.0,0.0,1.0,0.0
normal,0.0,0.0,2.2675816e-38,0.0,0.0,0.0,6.62867e-28,0.0,0.0,0.0
normal,0.0,3.3848203e-27,8.733489e-28,2.4212026e-33,1.3895585e-32,1.2143362e-32,1.813783e-27,3.7350661e-35,2.4632181e-33,0.0
attack,2.8788587e-34,1.6734796e-13,1.0,2.1069412e-19,3.350665e-32,1.0,1.0,1.0,2.257759e-38,1.0
attack,0.0,0.0,0.0,2.2042228e-37,1.0,0.0,1.0,1.0,1.0,1.0
normal,4.436172e-30,0.0,0.0,3.228349e-29,0.0,0.0,1.3778241e-33,0.0,1.1149913e-19,3.7981538e-29
attack,0.0,7.9869313e-26,1.0,1.647701e-32,2.2281181e-33,0.0,1.0,1.0,1.0,1.0
attack,4.7220646e-30,8.202715e-38,1.0,1.0,1.0,6.4877365e-10,7.6625854e-24,1.0,1.7008386e-09,1.0
attack,0.0,1.0,0.0,2.086641e-34,0.0,0.0,0.9999969,0.37050802,0.9999455,1.0
attack,0.0,2.6849906e-10,1.0,0.9999626,9.23648e-28,1.388711e-24,2.9340336e-07,0.9999986,1.0,1.0
